file_stem,sec_Abstract_total_words,sec_Abstract_total_sentences,sec_Abstract_avg_sentence_len,sec_Abstract_median_sentence_len,sec_Abstract_sd_sentence_len,sec_Abstract_sent_gt_40_count,sec_Abstract_sent_lt_12_count,sec_Abstract_sent_gt_40_pct,sec_Abstract_sent_lt_12_pct,sec_Abstract_sentence_bin_counts,sec_Abstract_semicolons_total,sec_Abstract_colons_total,sec_Abstract_double_dashes_total,sec_Abstract_mtld,sec_Abstract_word_share,sec_Introduction_total_words,sec_Introduction_total_sentences,sec_Introduction_avg_sentence_len,sec_Introduction_median_sentence_len,sec_Introduction_sd_sentence_len,sec_Introduction_sent_gt_40_count,sec_Introduction_sent_lt_12_count,sec_Introduction_sent_gt_40_pct,sec_Introduction_sent_lt_12_pct,sec_Introduction_sentence_bin_counts,sec_Introduction_semicolons_total,sec_Introduction_colons_total,sec_Introduction_double_dashes_total,sec_Introduction_mtld,sec_Introduction_word_share,sec_Argument_total_words,sec_Argument_total_sentences,sec_Argument_avg_sentence_len,sec_Argument_median_sentence_len,sec_Argument_sd_sentence_len,sec_Argument_sent_gt_40_count,sec_Argument_sent_lt_12_count,sec_Argument_sent_gt_40_pct,sec_Argument_sent_lt_12_pct,sec_Argument_sentence_bin_counts,sec_Argument_semicolons_total,sec_Argument_colons_total,sec_Argument_double_dashes_total,sec_Argument_mtld,sec_Argument_word_share,sec_Framework_total_words,sec_Framework_total_sentences,sec_Framework_avg_sentence_len,sec_Framework_median_sentence_len,sec_Framework_sd_sentence_len,sec_Framework_sent_gt_40_count,sec_Framework_sent_lt_12_count,sec_Framework_sent_gt_40_pct,sec_Framework_sent_lt_12_pct,sec_Framework_sentence_bin_counts,sec_Framework_semicolons_total,sec_Framework_colons_total,sec_Framework_double_dashes_total,sec_Framework_mtld,sec_Framework_word_share,sec_Discussion_total_words,sec_Discussion_total_sentences,sec_Discussion_avg_sentence_len,sec_Discussion_median_sentence_len,sec_Discussion_sd_sentence_len,sec_Discussion_sent_gt_40_count,sec_Discussion_sent_lt_12_count,sec_Discussion_sent_gt_40_pct,sec_Discussion_sent_lt_12_pct,sec_Discussion_sentence_bin_counts,sec_Discussion_semicolons_total,sec_Discussion_colons_total,sec_Discussion_double_dashes_total,sec_Discussion_mtld,sec_Discussion_word_share,sec_Conclusion_total_words,sec_Conclusion_total_sentences,sec_Conclusion_avg_sentence_len,sec_Conclusion_median_sentence_len,sec_Conclusion_sd_sentence_len,sec_Conclusion_sent_gt_40_count,sec_Conclusion_sent_lt_12_count,sec_Conclusion_sent_gt_40_pct,sec_Conclusion_sent_lt_12_pct,sec_Conclusion_sentence_bin_counts,sec_Conclusion_semicolons_total,sec_Conclusion_colons_total,sec_Conclusion_double_dashes_total,sec_Conclusion_mtld,sec_Conclusion_word_share
21-The Revitalized Tudor and Chiron Myths in the Henriad_ Reviewing Shakespeare as a Historiograp,149,5,29.8,27.0,5.630275304103699,0,0,0.0,0.0,"{""21_30"": 3, ""31_40"": 2}",1,0,0,81.26935533481699,0.019390942217595002,639.0,23.0,27.52173913043478,27.0,12.15008254823208,2.0,1.0,0.08695652173913043,0.043478260869565216,"{""21_30"": 9, ""31_40"": 7, ""lt12"": 1, ""12_20"": 4, ""41_50"": 1, ""gt50"": 1}",1.0,2.0,0.0,122.11205357142858,0.08315981259760541,5446,236,22.927966101694917,23.0,14.836093914981975,27,58,0.11440677966101695,0.2457627118644068,"{""41_50"": 17, ""12_20"": 46, ""21_30"": 68, ""gt50"": 10, ""lt12"": 58, ""31_40"": 37}",7,34,0,121.34617774696352,0.7087454450806872,1255.0,45.0,27.844444444444445,28.0,12.154227763426704,6.0,3.0,0.13333333333333333,0.06666666666666667,"{""21_30"": 13, ""31_40"": 13, ""lt12"": 3, ""12_20"": 10, ""gt50"": 2, ""41_50"": 4}",3.0,8.0,0.0,134.1797233030696,0.1633263925039042,,,,,,,,,,,,,,,,195.0,7.0,27.857142857142858,27.0,4.488079449258574,0.0,0.0,0.0,0.0,"{""21_30"": 5, ""31_40"": 2}",0.0,1.0,0.0,171.96195652173913,0.025377407600208225
21-To body or not to body__ Gender performativity and posthumanism in the actor-network of Jeanet,183,6,30.666666666666668,30.5,7.201851613763413,1,0,0.16666666666666666,0.0,"{""21_30"": 3, ""41_50"": 1, ""31_40"": 2}",0,0,0,64.40122377622377,0.025165016501650164,1076.0,37.0,29.027027027027028,27.0,15.012007206245283,5.0,2.0,0.13513513513513514,0.05405405405405406,"{""21_30"": 14, ""gt50"": 2, ""lt12"": 2, ""12_20"": 5, ""41_50"": 3, ""31_40"": 11}",0.0,2.0,0.0,91.1812749003984,0.14796479647964797,5245,232,22.530172413793103,24.0,14.76801692102459,20,53,0.08620689655172414,0.22844827586206898,"{""12_20"": 36, ""21_30"": 74, ""41_50"": 14, ""31_40"": 49, ""lt12"": 53, ""gt50"": 6}",3,7,0,88.84046441178515,0.7212596259625963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0,27.0,28.444444444444443,28.0,8.732491640786739,3.0,1.0,0.1111111111111111,0.037037037037037035,"{""21_30"": 14, ""31_40"": 8, ""41_50"": 3, ""12_20"": 1, ""lt12"": 1}",0.0,1.0,0.0,76.99418604651163,0.10561056105610561
22-Civilizationism_ Secularism_ and Irony in Patience Agbabi_s _Joined-Up Writing_,104,3,34.666666666666664,27.0,14.153915830374762,1,0,0.3333333333333333,0.0,"{""gt50"": 1, ""21_30"": 2}",0,0,0,81.14274061990213,0.01335387776065742,,,,,,,,,,,,,,,,7684,261,29.2183908045977,29.0,20.004860152178587,76,56,0.29118773946360155,0.21455938697318008,"{""gt50"": 33, ""41_50"": 43, ""31_40"": 52, ""lt12"": 56, ""12_20"": 44, ""21_30"": 33}",13,13,0,106.82971641197099,0.9866461222393426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Navigating neurotechnology and astrobiology in Richard Powers_s Bewilderment,146,4,36.5,33.0,7.724420150837645,1,0,0.25,0.0,"{""41_50"": 1, ""31_40"": 3}",0,0,0,137.406191369606,0.022249314233465406,,,,,,,,,,,,,,,,6416,265,23.860377358490567,23.0,12.375720665006677,27,46,0.1018867924528302,0.17358490566037735,"{""21_30"": 91, ""41_50"": 20, ""31_40"": 41, ""12_20"": 60, ""gt50"": 7, ""lt12"": 46}",8,6,0,115.63651137786749,0.9777506857665346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-The significance of Osip Mandelstam for Paul Celan,146,4,36.25,35.0,12.365947867699695,1,0,0.25,0.0,"{""31_40"": 2, ""21_30"": 1, ""gt50"": 1}",0,0,0,67.7888866988601,0.024927437254567184,,,,,,,,,,,,,,,,5711,253,22.43083003952569,21.0,15.83571905907099,28,57,0.11067193675889328,0.22529644268774704,"{""12_20"": 69, ""41_50"": 16, ""31_40"": 45, ""21_30"": 54, ""lt12"": 57, ""gt50"": 12}",27,64,0,67.79362535328862,0.9750725627454329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Empathy_ curiosity_ and critique_ an AI-assisted mapping of non-academic reception of Asian Am,196,9,21.77777777777778,21.0,3.3082388735465345,0,0,0.0,0.0,"{""21_30"": 5, ""12_20"": 4}",0,1,0,146.5625,0.03129990418396678,,,,,,,,,,,,,,,,5531,216,25.50925925925926,26.0,12.716951053610055,25,26,0.11574074074074074,0.12037037037037036,"{""31_40"": 53, ""12_20"": 50, ""21_30"": 62, ""lt12"": 26, ""41_50"": 22, ""gt50"": 3}",11,22,0,133.46385724290212,0.8832641328648994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,20.0,26.7,26.5,13.537861138692712,4.0,2.0,0.2,0.1,"{""21_30"": 8, ""31_40"": 3, ""12_20"": 3, ""gt50"": 1, ""lt12"": 2, ""41_50"": 3}",0.0,0.0,0.0,129.65489913544667,0.08543596295113383
23-Practical Alienation_ George Eliot_s Philosophical Experiments in Silas Marner _1861_,126,4,31.5,30.0,10.785793124908958,1,0,0.25,0.0,"{""21_30"": 2, ""41_50"": 1, ""31_40"": 1}",0,0,0,135.2,0.011770200840728632,2280.0,91.0,24.87912087912088,26.0,13.998281771413682,13.0,15.0,0.14285714285714285,0.16483516483516483,"{""21_30"": 29, ""12_20"": 17, ""lt12"": 15, ""41_50"": 8, ""31_40"": 17, ""gt50"": 5}",0.0,0.0,0.0,103.70227751162707,0.21298458664175618,7893,345,22.82608695652174,24.0,14.799391606110747,33,70,0.09565217391304348,0.2028985507246377,"{""lt12"": 70, ""21_30"": 103, ""gt50"": 10, ""31_40"": 64, ""12_20"": 75, ""41_50"": 23}",16,9,0,85.53975886157372,0.7373190098085007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,20.0,20.3,20.0,10.45340538822284,1.0,3.0,0.05,0.15,"{""lt12"": 3, ""41_50"": 1, ""31_40"": 4, ""12_20"": 10, ""21_30"": 2}",0.0,0.0,0.0,105.25,0.03792620270901448
23-Scalar Anglosphere_ Wasteocene Waters and Vulnerable Bodies in Chioma Okereke_s Water Baby,202,6,33.333333333333336,34.5,8.959166627910582,2,0,0.3333333333333333,0.0,"{""41_50"": 2, ""21_30"": 1, ""31_40"": 2, ""12_20"": 1}",0,0,0,88.42337164750958,0.02667018748349617,1428.0,48.0,29.604166666666668,30.0,13.193711563570542,7.0,3.0,0.14583333333333334,0.0625,"{""21_30"": 12, ""31_40"": 17, ""41_50"": 5, ""lt12"": 3, ""12_20"": 9, ""gt50"": 2}",0.0,3.0,0.0,97.91220727781015,0.18853974121996303,5944,221,26.83710407239819,27.0,14.411506726256553,38,33,0.17194570135746606,0.1493212669683258,"{""lt12"": 33, ""21_30"": 60, ""gt50"": 13, ""41_50"": 25, ""12_20"": 46, ""31_40"": 44}",6,23,0,97.26695384649321,0.7847900712965408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Revisiting Soft Power Through the Translation of Chinese Science Fiction_ A Non-Confrontationa,147,5,29.4,28.0,7.368853370776216,0,0,0.0,0.0,"{""12_20"": 1, ""31_40"": 2, ""21_30"": 2}",0,0,0,151.26300000000003,0.020527859237536656,3716.0,134.0,27.66417910447761,27.0,11.955395818235711,21.0,8.0,0.15671641791044777,0.05970149253731343,"{""31_40"": 28, ""12_20"": 31, ""21_30"": 46, ""lt12"": 8, ""gt50"": 5, ""41_50"": 16}",6.0,8.0,0.0,119.72664424443985,0.518921938276777,2975,113,26.327433628318584,26.0,10.629677523226544,8,8,0.07079646017699115,0.07079646017699115,"{""21_30"": 52, ""31_40"": 25, ""12_20"": 20, ""lt12"": 8, ""41_50"": 6, ""gt50"": 2}",9,9,0,124.07252123531265,0.41544477028348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,9.0,35.888888888888886,36.0,7.975657409336933,2.0,0.0,0.2222222222222222,0.0,"{""31_40"": 5, ""41_50"": 2, ""21_30"": 2}",1.0,1.0,0.0,84.83568801996462,0.0451054322022064
24-Staging the state of exception_ William le Queux and the campaign for emergency powers in Brit,170,7,24.285714285714285,24.0,4.923220007078217,0,0,0.0,0.0,"{""21_30"": 4, ""31_40"": 1, ""12_20"": 2}",0,0,0,108.27989996120705,0.01818181818181818,738.0,27.0,27.25925925925926,28.0,9.79243268507565,2.0,1.0,0.07407407407407407,0.037037037037037035,"{""31_40"": 5, ""lt12"": 1, ""21_30"": 14, ""12_20"": 5, ""41_50"": 1, ""gt50"": 1}",0.0,1.0,0.0,107.14285714285714,0.07893048128342246,7806,345,22.579710144927535,22.0,14.585957922618281,33,71,0.09565217391304348,0.20579710144927535,"{""12_20"": 83, ""21_30"": 98, ""31_40"": 60, ""lt12"": 71, ""41_50"": 24, ""gt50"": 9}",2,8,0,115.9239634591716,0.8348663101604278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,24.0,26.375,27.0,9.421587145902016,0.0,1.0,0.0,0.041666666666666664,"{""31_40"": 9, ""21_30"": 10, ""12_20"": 4, ""lt12"": 1}",0.0,1.0,0.0,100.50792380876186,0.06802139037433155
24-The Mother-Daughter Plot in Toni Morrison_s God Help the Child,153,6,25.5,22.5,12.501999840025595,1,1,0.16666666666666666,0.16666666666666666,"{""12_20"": 2, ""31_40"": 1, ""lt12"": 1, ""21_30"": 1, ""41_50"": 1}",0,0,0,90.39047276203742,0.018736223365172666,1126.0,56.0,20.035714285714285,18.0,19.041547192403236,8.0,20.0,0.14285714285714285,0.35714285714285715,"{""12_20"": 13, ""21_30"": 11, ""gt50"": 4, ""31_40"": 4, ""41_50"": 4, ""lt12"": 20}",2.0,11.0,0.0,79.51477671679739,0.1378888072495714,6173,269,22.83271375464684,23.0,16.493267749020877,33,76,0.12267657992565056,0.2825278810408922,"{""lt12"": 76, ""31_40"": 49, ""12_20"": 44, ""21_30"": 67, ""gt50"": 15, ""41_50"": 18}",9,40,0,84.49160237210273,0.7559392603477835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0,29.0,24.517241379310345,23.0,17.541014569238193,3.0,6.0,0.10344827586206896,0.20689655172413793,"{""lt12"": 6, ""gt50"": 3, ""21_30"": 7, ""12_20"": 6, ""31_40"": 7}",0.0,8.0,0.0,82.01849112426035,0.08743570903747244
25-Forgetting to remember_ Amnesia as Metaphor in Chinese North American Literature,136,5,27.0,26.0,7.280109889280518,0,0,0.0,0.0,"{""31_40"": 2, ""12_20"": 2, ""21_30"": 1}",0,0,0,125.63461538461539,0.01636976408281175,925.0,37.0,24.783783783783782,24.0,8.253400427618825,2.0,0.0,0.05405405405405406,0.0,"{""12_20"": 11, ""21_30"": 18, ""31_40"": 6, ""41_50"": 2}",4.0,2.0,0.0,137.9139303298412,0.11133846894559461,6935,296,23.219594594594593,23.0,10.349605142939046,17,36,0.057432432432432436,0.12162162162162163,"{""31_40"": 37, ""21_30"": 133, ""41_50"": 13, ""lt12"": 36, ""12_20"": 73, ""gt50"": 4}",8,27,0,126.79499542856217,0.8347376023110256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,12.0,26.0,24.5,7.627700713964739,1.0,0.0,0.08333333333333333,0.0,"{""31_40"": 2, ""21_30"": 6, ""41_50"": 1, ""12_20"": 3}",0.0,3.0,0.0,141.76925208937405,0.03755416466056813
25-Special Worlds_ Pastoral Elegy in Stephen Sexton_s If All the World and Love Were Young,148,3,48.333333333333336,55.0,17.009801096230767,2,0,0.6666666666666666,0.0,"{""gt50"": 2, ""21_30"": 1}",1,1,0,119.73624595469255,0.011953800177691624,,,,,,,,,,,,,,,,12233,403,30.24317617866005,28.0,24.143547119235286,122,99,0.3027295285359802,0.2456575682382134,"{""gt50"": 77, ""31_40"": 64, ""lt12"": 99, ""21_30"": 62, ""41_50"": 45, ""12_20"": 56}",67,86,0,76.57098563358039,0.9880461998223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Surviving marriage narratively. Storytelling through women_s friendships in Mary McCarthy_s Th,156,6,26.0,25.5,2.280350850198276,0,0,0.0,0.0,"{""21_30"": 6}",0,0,0,81.0,0.01688128990369008,,,,,,,,,,,,,,,,8165,335,24.217910447761195,23.0,15.60526286717507,45,66,0.13432835820895522,0.19701492537313434,"{""lt12"": 66, ""21_30"": 90, ""12_20"": 73, ""gt50"": 20, ""31_40"": 61, ""41_50"": 25}",11,57,0,74.0604687278448,0.8835623850232659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.0,35.0,26.314285714285713,26.0,11.119065313477483,2.0,1.0,0.05714285714285714,0.02857142857142857,"{""21_30"": 13, ""31_40"": 8, ""12_20"": 11, ""lt12"": 1, ""41_50"": 1, ""gt50"": 1}",1.0,2.0,0.0,73.63914805862207,0.09955632507304404
26-Event_ Catastrophe and Crisis in Don DeLillo_s The Silence_ _The Wrong Kind of Normal_,138,6,22.833333333333332,22.5,6.493586579592718,0,0,0.0,0.0,"{""12_20"": 1, ""21_30"": 5}",0,0,0,119.43644067796609,0.018215417106652587,997.0,33.0,29.96969696969697,30.0,13.32404979840225,5.0,3.0,0.15151515151515152,0.09090909090909091,"{""12_20"": 2, ""31_40"": 10, ""lt12"": 3, ""gt50"": 1, ""21_30"": 13, ""41_50"": 4}",0.0,2.0,0.0,96.82110332749562,0.13159978880675818,5971,252,23.392857142857142,22.0,15.461571324420685,41,69,0.1626984126984127,0.27380952380952384,"{""21_30"": 55, ""12_20"": 46, ""lt12"": 69, ""41_50"": 29, ""31_40"": 41, ""gt50"": 12}",17,50,1,87.80569423515071,0.7881467793030623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,19.0,24.526315789473685,23.0,15.148774871815844,4.0,5.0,0.21052631578947367,0.2631578947368421,"{""41_50"": 4, ""31_40"": 2, ""21_30"": 6, ""12_20"": 2, ""lt12"": 5}",1.0,4.0,0.0,87.72356020942408,0.062038014783526926
26-Paratextual Mediation and Narrative Reconstruction_ An Analysis of Footnotes in Sydney Owenson,166,8,20.75,19.5,3.8452196667699345,0,0,0.0,0.0,"{""12_20"": 5, ""21_30"": 3}",0,0,0,87.07694245409763,0.035538428602012416,665.0,24.0,27.625,27.5,10.897995427959497,3.0,2.0,0.125,0.08333333333333333,"{""41_50"": 2, ""31_40"": 8, ""12_20"": 4, ""21_30"": 7, ""gt50"": 1, ""lt12"": 2}",0.0,4.0,0.0,139.86271160551962,0.1423678013273389,3644,161,22.48447204968944,22.0,13.416922891474647,10,32,0.062111801242236024,0.19875776397515527,"{""lt12"": 32, ""21_30"": 57, ""12_20"": 35, ""31_40"": 27, ""gt50"": 5, ""41_50"": 5}",8,25,0,160.22912429382433,0.7801327338899593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,10.0,19.5,20.5,6.687467549246293,0.0,1.0,0.0,0.1,"{""31_40"": 1, ""21_30"": 4, ""lt12"": 1, ""12_20"": 4}",0.0,0.0,0.0,200.0,0.04196103618068936
26-Wilde avec Foucault_ technologies of the self in Epistola,178,5,35.6,24.0,31.769482211707512,1,0,0.2,0.0,"{""12_20"": 2, ""31_40"": 1, ""gt50"": 1, ""21_30"": 1}",1,2,0,99.12265063125616,0.02329842931937173,,,,,,,,,,,,,,,,7462,235,31.608510638297872,30.0,21.332129671444687,73,44,0.31063829787234043,0.18723404255319148,"{""12_20"": 32, ""lt12"": 44, ""gt50"": 44, ""31_40"": 44, ""21_30"": 42, ""41_50"": 29}",24,46,0,91.89781275440248,0.9767015706806282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Understanding Russell Atkins_s Poetry through His Plays,189,6,31.5,26.0,16.92040188648012,1,0,0.16666666666666666,0.0,"{""12_20"": 2, ""gt50"": 1, ""21_30"": 2, ""31_40"": 1}",0,0,0,89.76117318435755,0.026593499366821444,1213.0,49.0,24.408163265306122,24.0,12.46648568386947,5.0,7.0,0.10204081632653061,0.14285714285714285,"{""41_50"": 4, ""21_30"": 17, ""12_20"": 12, ""31_40"": 8, ""lt12"": 7, ""gt50"": 1}",0.0,3.0,0.0,123.94912600205991,0.17067679752356832,4768,182,26.03846153846154,25.0,18.774723040417104,25,32,0.13736263736263737,0.17582417582417584,"{""31_40"": 33, ""21_30"": 54, ""12_20"": 38, ""41_50"": 15, ""lt12"": 32, ""gt50"": 10}",41,29,0,84.53479064039408,0.6708878570423527,683.0,27.0,25.22222222222222,23.0,14.52672162002291,4.0,5.0,0.14814814814814814,0.18518518518518517,"{""41_50"": 3, ""31_40"": 8, ""12_20"": 7, ""21_30"": 3, ""lt12"": 5, ""gt50"": 1}",0.0,2.0,0.0,88.90065293905634,0.09610243421978332,,,,,,,,,,,,,,,,254.0,11.0,23.09090909090909,24.0,6.487750695804293,0.0,1.0,0.0,0.09090909090909091,"{""21_30"": 5, ""31_40"": 2, ""12_20"": 3, ""lt12"": 1}",0.0,0.0,0.0,89.77352062045719,0.03573941184747432
27-Why Britain Chooses Brexit_ Post-Imperial Affects in Julian Barnes_ Fiction and Brexlits,462,14,32.785714285714285,34.0,9.158254548418403,2,1,0.14285714285714285,0.07142857142857142,"{""41_50"": 2, ""31_40"": 8, ""21_30"": 3, ""lt12"": 1}",2,2,0,130.6260064929847,0.06278026905829596,1023.0,31.0,32.83870967741935,30.0,12.764786913467711,7.0,0.0,0.22580645161290322,0.0,"{""gt50"": 3, ""21_30"": 14, ""31_40"": 8, ""41_50"": 4, ""12_20"": 2}",0.0,6.0,0.0,133.45991684889057,0.13901345291479822,5537,214,25.710280373831775,25.0,12.777628150078508,25,28,0.11682242990654206,0.1308411214953271,"{""12_20"": 45, ""21_30"": 71, ""31_40"": 45, ""41_50"": 17, ""gt50"": 8, ""lt12"": 28}",11,51,0,133.43744001699318,0.7524120125016986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,12.0,28.083333333333332,28.0,10.612671100094824,1.0,0.0,0.08333333333333333,0.0,"{""12_20"": 3, ""21_30"": 6, ""gt50"": 1, ""31_40"": 2}",2.0,0.0,0.0,153.65098918685575,0.04579426552520723
27-_Sweet Mephistopheles_ tell me__ desire between the scholar and the devil in Christopher Marlo,206,8,25.625,23.5,9.956153875869939,1,0,0.125,0.0,"{""12_20"": 2, ""31_40"": 2, ""21_30"": 3, ""41_50"": 1}",0,0,0,80.78180165713204,0.03050496075818155,880.0,26.0,33.73076923076923,33.5,21.953692522776556,9.0,3.0,0.34615384615384615,0.11538461538461539,"{""gt50"": 6, ""41_50"": 3, ""12_20"": 5, ""31_40"": 6, ""lt12"": 3, ""21_30"": 3}",3.0,2.0,0.0,102.16459778007578,0.1303124537242707,4822,234,20.299145299145298,21.0,14.522301900361228,22,75,0.09401709401709402,0.32051282051282054,"{""21_30"": 69, ""lt12"": 75, ""12_20"": 41, ""gt50"": 5, ""31_40"": 27, ""41_50"": 17}",6,8,0,83.4929113509352,0.7140530134754923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0,33.0,25.333333333333332,26.0,14.354151548129435,5.0,6.0,0.15151515151515152,0.18181818181818182,"{""12_20"": 7, ""21_30"": 7, ""31_40"": 8, ""gt50"": 3, ""41_50"": 2, ""lt12"": 6}",1.0,1.0,0.0,68.94634711250654,0.12512957204205538
28-The Sandcastle_ _investiture of freedom_ in Levinas and disciplined freedom in Murdoch,192,10,19.2,18.0,8.804039476916895,0,2,0.0,0.2,"{""31_40"": 1, ""12_20"": 5, ""lt12"": 2, ""21_30"": 2}",0,0,0,108.09923093356122,0.020949263502454993,989.0,43.0,22.88372093023256,22.0,9.310028648939557,1.0,4.0,0.023255813953488372,0.09302325581395349,"{""31_40"": 7, ""12_20"": 15, ""21_30"": 16, ""lt12"": 4, ""41_50"": 1}",1.0,5.0,0.0,61.68602044476327,0.10791052918712493,7409,327,22.587155963302752,21.0,14.490452331028505,37,84,0.11314984709480122,0.25688073394495414,"{""21_30"": 88, ""41_50"": 19, ""gt50"": 18, ""31_40"": 42, ""12_20"": 76, ""lt12"": 84}",21,56,0,68.23957464781236,0.8084015275504637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,30.0,19.033333333333335,17.0,14.07243167804816,3.0,11.0,0.1,0.36666666666666664,"{""41_50"": 3, ""12_20"": 8, ""21_30"": 4, ""31_40"": 4, ""lt12"": 11}",1.0,3.0,0.0,62.14455482583202,0.06273867975995635
28-_We_re All Just Playing into Stories Created Before Our Time__ Fictional Female Serial Killers,173,5,34.0,29.0,14.713938969562161,1,0,0.2,0.0,"{""21_30"": 4, ""gt50"": 1}",0,0,0,82.30051813471502,0.023604857415745667,,,,,,,,,,,,,,,,6702,236,28.088983050847457,31.0,16.491794394961058,51,50,0.21610169491525424,0.211864406779661,"{""31_40"": 69, ""12_20"": 31, ""21_30"": 35, ""lt12"": 50, ""41_50"": 29, ""gt50"": 22}",14,27,0,113.06258047681126,0.9144494474007367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,17.0,26.352941176470587,26.0,15.210774045354285,5.0,4.0,0.29411764705882354,0.23529411764705882,"{""12_20"": 2, ""21_30"": 4, ""41_50"": 5, ""31_40"": 2, ""lt12"": 4}",2.0,0.0,0.0,126.84407428112814,0.061945695183517537
28-__It_s Growl You May_ But go You Must__ The Untapped Potential of the Sailor_s Chantey_,142,3,47.333333333333336,44.0,9.451631252505218,2,0,0.6666666666666666,0.0,"{""31_40"": 1, ""41_50"": 1, ""gt50"": 1}",0,0,0,85.38483704292527,0.01927776269345642,,,,,,,,,,,,,,,,7224,277,25.91335740072202,25.0,19.786534780364033,66,79,0.23826714801444043,0.2851985559566787,"{""12_20"": 39, ""31_40"": 40, ""gt50"": 35, ""21_30"": 53, ""lt12"": 79, ""41_50"": 31}",20,15,0,93.88794455550376,0.9807222373065436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Anthropomorphism in Professional Crocodile and Agamben_s _man-animal_,133,5,26.4,29.0,11.326958991715296,0,1,0.0,0.2,"{""lt12"": 1, ""21_30"": 3, ""31_40"": 1}",0,2,0,77.55118720842924,0.020442668306178913,769.0,32.0,23.9375,22.5,15.244115734148997,3.0,7.0,0.09375,0.21875,"{""lt12"": 7, ""31_40"": 10, ""12_20"": 6, ""21_30"": 6, ""gt50"": 2, ""41_50"": 1}",0.0,6.0,0.0,97.65506926952142,0.11819858592068859,3980,183,21.278688524590162,18.0,12.451838401989612,12,35,0.06557377049180328,0.1912568306010929,"{""21_30"": 47, ""gt50"": 8, ""12_20"": 70, ""lt12"": 35, ""41_50"": 4, ""31_40"": 19}",8,19,0,56.44954093633811,0.6117430064555794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.0,85.0,18.71764705882353,15.0,13.684029416236497,8.0,25.0,0.09411764705882353,0.29411764705882354,"{""gt50"": 4, ""12_20"": 35, ""21_30"": 12, ""lt12"": 25, ""31_40"": 5, ""41_50"": 4}",3.0,12.0,0.0,41.90414416134055,0.24961573931755301
29-Lateral Composition and Posthuman Community in Kazuo Ishiguro_s Klara and the Sun,207,5,41.2,41.0,12.457929201917949,3,0,0.6,0.0,"{""31_40"": 1, ""41_50"": 2, ""gt50"": 1, ""21_30"": 1}",0,1,0,159.53153432588914,0.0333494441759304,1021.0,33.0,30.818181818181817,31.0,10.4086939185908,7.0,0.0,0.21212121212121213,0.0,"{""31_40"": 10, ""21_30"": 8, ""12_20"": 8, ""41_50"": 5, ""gt50"": 2}",3.0,1.0,0.0,152.38222787093838,0.16449170291606252,4386,151,28.8476821192053,28.0,13.018831665128204,28,13,0.18543046357615894,0.08609271523178808,"{""31_40"": 36, ""lt12"": 13, ""21_30"": 46, ""12_20"": 28, ""41_50"": 20, ""gt50"": 8}",15,31,0,154.93510513178762,0.7066215563073949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0,20.0,29.6,30.5,8.863882955715942,3.0,1.0,0.15,0.05,"{""21_30"": 7, ""31_40"": 7, ""12_20"": 2, ""41_50"": 3, ""lt12"": 1}",0.0,1.0,0.0,181.07051282051282,0.0955372966006122
